sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
36.0,43.90301203167748,55.76401180089367,68.24203968012559,Inf,57.7028019862925,Inf,56.18250931860593,Inf,35.50708830068351,62.223158179170525,43.90301203167748,55.76401180089367,43.90301203167748,55.76401180089367,43.90301203167748,55.76401180089367,35.50708830068351,50.32403757162338
37.0,45.00029964600861,50.27099766190099,62.93340895723904,Inf,64.85998676924501,Inf,Inf,Inf,49.23123238146568,64.58005010849323,45.00029964600861,50.27099766190099,45.00029964600861,50.27099766190099,45.00029964600861,50.27099766190099,45.00029964600861,49.92260755277673
38.0,37.67357551392572,53.04356508425203,Inf,Inf,56.0017499350231,Inf,66.98919400631218,Inf,47.119449647792074,66.4380698267934,37.67357551392572,53.04356508425203,37.67357551392572,53.04356508425203,37.67357551392572,53.04356508425203,37.67357551392572,47.119449647792074
39.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
40.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
41.0,59.90325675991214,68.12120917857278,Inf,Inf,Inf,Inf,53.174867207959124,Inf,Inf,Inf,59.90325675991214,68.12120917857278,59.90325675991214,68.12120917857278,53.174867207959124,64.07324451633534,59.90325675991214,68.12120917857278
42.0,33.98266755273493,34.68312097176167,48.266776820152714,61.067015700217524,52.52779674684427,57.98047059053696,56.81340446971126,67.13023985013491,19.478401896151446,48.745891677524845,33.98266755273493,34.68312097176167,33.98266755273493,34.68312097176167,33.98266755273493,34.68312097176167,19.478401896151446,34.68014511416248
43.0,28.56913547487111,39.44349557551738,52.161241105867624,64.87687479360414,60.57395934466781,64.1157764091311,65.05147840197344,67.27112266247775,38.68277926557721,51.705626439317605,28.56913547487111,39.44349557551738,28.56913547487111,39.44349557551738,28.56913547487111,39.44349557551738,28.56913547487111,38.68277926557721
44.0,43.303679426518826,54.45009644462709,47.31405660494102,66.14860127748332,54.89369637614516,Inf,Inf,Inf,63.025614296701384,64.07810396103052,43.303679426518826,47.31405660494102,43.303679426518826,47.31405660494102,43.303679426518826,54.45009644462709,43.303679426518826,47.31405660494102
45.0,19.047145858048722,38.61575020701459,64.87206248593934,Inf,58.98010996213009,67.19891966808899,67.83466155368589,Inf,51.75786486954792,59.5257745788698,19.047145858048722,38.61575020701459,19.047145858048722,38.61575020701459,19.047145858048722,38.61575020701459,19.047145858048722,38.61575020701459
46.0,75.30281949112974,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,75.30281949112974,Inf,75.30281949112974,Inf,75.30281949112974,Inf,75.30281949112974,Inf
47.0,56.53745731975856,65.00354903244315,62.342888556478826,Inf,Inf,Inf,Inf,Inf,67.4502668704622,Inf,56.53745731975856,62.342888556478826,56.53745731975856,65.00354903244315,56.53745731975856,65.00354903244315,56.53745731975856,62.342888556478826
48.0,43.39960723905157,55.73073907913441,Inf,Inf,Inf,Inf,Inf,Inf,55.73834798287602,Inf,43.39960723905157,55.73073907913441,43.39960723905157,55.73073907913441,43.39960723905157,55.73073907913441,43.39960723905157,55.73073907913441
49.0,44.18250093625201,49.47867593746874,47.5888593913342,69.12933591628405,61.02066397426851,Inf,65.03082816303035,72.88107062154963,20.77997307549054,57.024042287826184,44.18250093625201,47.5888593913342,44.18250093625201,47.5888593913342,44.18250093625201,47.5888593913342,20.77997307549054,46.6810227070518
50.0,66.75963237371087,78.37253810355828,Inf,Inf,62.82422725935321,Inf,Inf,Inf,Inf,Inf,66.75963237371087,78.37253810355828,62.82422725935321,67.8676540874103,66.75963237371087,78.37253810355828,66.75963237371087,78.37253810355828
51.0,36.65798212312966,46.95859316160729,60.753376016107474,61.42685056005952,52.81209502091411,61.31820541184865,51.16303227229481,Inf,46.93252322572744,54.04420219319829,36.65798212312966,46.95859316160729,36.65798212312966,46.95859316160729,36.65798212312966,46.95859316160729,36.65798212312966,46.93252322572744
52.0,34.3798473613164,45.56707551816553,47.699632588044295,63.912253505640734,52.369993614286436,61.494475322547416,47.82906770502347,61.127061216271905,47.85311666500284,56.20663279707942,34.3798473613164,45.56707551816553,34.3798473613164,45.56707551816553,34.3798473613164,45.56707551816553,34.3798473613164,45.56707551816553
53.0,46.247778472591136,52.031540168106446,65.92704770143152,Inf,46.50839518561527,67.27846558850239,61.62877618481085,Inf,58.7813739099236,61.73982034206667,46.247778472591136,52.031540168106446,46.247778472591136,50.418030528302666,46.247778472591136,50.418030528302666,46.247778472591136,50.418030528302666
54.0,40.41302448262938,46.507997698867385,57.7244980010096,Inf,52.57622423981305,63.677324858843214,50.177232251183355,Inf,47.41073663413101,56.797166331629,40.41302448262938,46.507997698867385,40.41302448262938,46.507997698867385,40.41302448262938,46.507997698867385,40.41302448262938,46.507997698867385
55.0,67.05029910737554,Inf,Inf,Inf,Inf,Inf,Inf,Inf,64.89000271253009,Inf,67.05029910737554,Inf,67.05029910737554,Inf,67.05029910737554,Inf,64.89000271253009,74.76381670814479
56.0,40.057094598595434,43.86839770880666,45.22201982070846,47.60221628905105,29.984141443363413,50.134329990062845,48.6700928158528,50.00296630086293,40.06381803917196,52.329602518823044,40.057094598595434,43.86839770880666,29.984141443363413,42.89683613109555,29.984141443363413,42.89683613109555,29.984141443363413,40.06381803917196
57.0,71.3931323094305,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,71.3931323094305,Inf,71.3931323094305,Inf,71.3931323094305,Inf,71.3931323094305,Inf
