sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
236.0,36.53304768853177,57.12708100684794,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
237.0,29.694142773783447,42.44481715403403,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
238.0,36.45336116798397,61.23722344816169,Inf,Inf,Inf,Inf,Inf,Inf,60.07255596776939,Inf,Inf,Inf,Inf,Inf,Inf,Inf,36.45336116798397,60.07255596776939
239.0,38.06065185351427,46.78249638097064,Inf,Inf,60.33683598954401,Inf,62.74074526029753,Inf,66.57643455402058,Inf,Inf,Inf,38.06065185351427,46.78249638097064,38.06065185351427,46.78249638097064,38.06065185351427,46.78249638097064
240.0,68.60403893161092,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
241.0,38.915768508919015,46.37258810035359,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
242.0,43.0818224834369,58.93509600371079,65.14924221932306,Inf,56.46712288196819,Inf,Inf,Inf,62.505993576184174,Inf,43.0818224834369,58.93509600371079,43.0818224834369,56.46712288196819,Inf,Inf,43.0818224834369,56.46712288196819
243.0,41.668956303609896,47.48455738343813,67.01363500303935,Inf,Inf,Inf,Inf,Inf,Inf,Inf,41.668956303609896,47.48455738343813,Inf,Inf,Inf,Inf,Inf,Inf
244.0,53.837862835426584,58.890918063072135,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
245.0,33.009651940250706,46.7594911293314,Inf,Inf,67.51645101284788,Inf,Inf,Inf,Inf,Inf,Inf,Inf,33.009651940250706,46.7594911293314,Inf,Inf,Inf,Inf
246.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
247.0,52.83920285421146,61.00612844308317,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
