sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
32.0,46.122136826765285,47.82452581615807,66.12247481925536,Inf,49.32255957247221,69.4282033700883,Inf,Inf,Inf,Inf,46.122136826765285,47.82452581615807,46.122136826765285,47.82452581615807,46.122136826765285,47.82452581615807,46.122136826765285,47.82452581615807
33.0,57.011564114371254,60.55968422047845,Inf,Inf,Inf,Inf,Inf,Inf,61.649216310810964,Inf,57.011564114371254,60.55968422047845,57.011564114371254,60.55968422047845,57.011564114371254,60.55968422047845,57.011564114371254,60.55968422047845
34.0,83.69845508105637,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,83.69845508105637,Inf,83.69845508105637,Inf,83.69845508105637,Inf,83.69845508105637,Inf
35.0,57.5238482803685,63.583912155006345,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,57.5238482803685,63.583912155006345,57.5238482803685,63.583912155006345,57.5238482803685,63.583912155006345,57.5238482803685,63.583912155006345
36.0,46.572139219462215,51.12439959015812,67.21366318361962,Inf,65.2264847661639,Inf,Inf,Inf,Inf,Inf,46.572139219462215,51.12439959015812,46.572139219462215,51.12439959015812,46.572139219462215,51.12439959015812,46.572139219462215,51.12439959015812
37.0,40.58043956150301,50.024012992630006,Inf,Inf,60.57829447708309,Inf,Inf,Inf,Inf,Inf,40.58043956150301,50.024012992630006,40.58043956150301,50.024012992630006,40.58043956150301,50.024012992630006,40.58043956150301,50.024012992630006
38.0,47.260422515217684,48.45524655077578,Inf,Inf,67.65181544546998,Inf,Inf,Inf,Inf,Inf,47.260422515217684,48.45524655077578,47.260422515217684,48.45524655077578,47.260422515217684,48.45524655077578,47.260422515217684,48.45524655077578
39.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
40.0,69.47021394758458,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,69.47021394758458,Inf,69.47021394758458,Inf,69.47021394758458,Inf,69.47021394758458,Inf
41.0,57.403845105117426,69.07809432390346,Inf,Inf,Inf,Inf,Inf,Inf,61.22071102826537,Inf,57.403845105117426,69.07809432390346,57.403845105117426,69.07809432390346,57.403845105117426,69.07809432390346,57.403845105117426,67.22029907603266
42.0,40.36836261128697,42.540079360507704,54.91298758567604,65.67621650002069,48.7006910817736,62.10416447730872,62.39583342301205,70.70360533375292,64.70190448249313,65.46973938022971,40.36836261128697,42.540079360507704,40.36836261128697,42.540079360507704,40.36836261128697,42.540079360507704,40.36836261128697,42.540079360507704
43.0,32.33441163953029,39.53906167093393,Inf,Inf,61.06707852618304,Inf,Inf,Inf,64.7535610416106,Inf,32.33441163953029,39.53906167093393,32.33441163953029,39.53906167093393,32.33441163953029,39.53906167093393,32.33441163953029,39.53906167093393
44.0,48.45694683442058,51.519888792066666,Inf,Inf,64.52296145455979,Inf,64.11185726069998,Inf,71.32328973217479,Inf,48.45694683442058,51.519888792066666,48.45694683442058,51.519888792066666,48.45694683442058,51.519888792066666,48.45694683442058,51.519888792066666
45.0,37.85118154184937,50.63685088085825,65.67713003454692,Inf,54.62142533629013,Inf,Inf,Inf,67.45645004945646,Inf,37.85118154184937,50.63685088085825,37.85118154184937,50.63685088085825,37.85118154184937,50.63685088085825,37.85118154184937,50.63685088085825
