sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
776.0,64.88579752369508,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
777.0,34.889714690419574,36.19308335639443,54.80663822877211,60.901536338530654,64.81745765418653,66.20460250960619,60.38782988666522,63.72755865768969,51.48139333677818,55.39478436151964,34.889714690419574,36.19308335639443,34.889714690419574,36.19308335639443,34.889714690419574,36.19308335639443,34.889714690419574,36.19308335639443
778.0,43.28400826849636,48.33610050824638,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
779.0,52.44658566756058,54.27334976984176,53.761568448697645,72.7307040180855,Inf,Inf,Inf,Inf,Inf,Inf,52.44658566756058,53.761568448697645,Inf,Inf,Inf,Inf,Inf,Inf
780.0,59.41598539360805,60.53043544563256,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
781.0,43.06580074630876,53.05294656006896,Inf,Inf,64.3544011946884,Inf,Inf,Inf,Inf,Inf,Inf,Inf,43.06580074630876,53.05294656006896,Inf,Inf,Inf,Inf
782.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
783.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
784.0,31.479344497407876,45.7246013761899,60.239021903024884,Inf,60.53105813096453,69.82512018129034,61.5592566880013,76.24060577620737,60.47237689320799,Inf,31.479344497407876,45.7246013761899,31.479344497407876,45.7246013761899,31.479344497407876,45.7246013761899,31.479344497407876,45.7246013761899
785.0,51.27614841861336,56.73172808477038,62.78455228487197,Inf,Inf,Inf,Inf,Inf,60.14716330242282,Inf,51.27614841861336,56.73172808477038,Inf,Inf,Inf,Inf,51.27614841861336,56.73172808477038
786.0,51.70491206806297,57.5216590429815,Inf,Inf,59.28346432287264,Inf,Inf,Inf,67.20864701001774,Inf,Inf,Inf,51.70491206806297,57.5216590429815,Inf,Inf,51.70491206806297,57.5216590429815
787.0,47.4070005974048,49.273197096902045,Inf,Inf,70.78241002287413,Inf,55.936520510125135,Inf,56.99709758777925,Inf,Inf,Inf,47.4070005974048,49.273197096902045,47.4070005974048,49.273197096902045,47.4070005974048,49.273197096902045
